Serial Number,Success,Status,MAC Address,Part Number,Device Model,Device Status,Workspace ID,Folder,Rule,Error,Order Obj Key,Order Category,Order POS ID,Order Serial Number,Order MAC Address,Order Bill To Name,Order End User Name,Order Part Number,Order Part Description,Order Invoice Date,Order Ship Date,Order Qty,Order Ext Cost,Order Invoice No,Order Order No,Order Customer PO,Order Line No,Order Line Type,Order Zip Code,Order Source,Order Status,Order Party ID,Order Country Party ID,Order Global Party ID,Order Created At,Order Updated At
"CNPBKPP2LD",True,"Found","34:3A:20:C8:E5:BC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977642","network","7100832648","CNPBKPP2LD","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977642","0","","","IN","complete","","","","2023-03-02T19:36:55.147313Z","2023-03-02T19:36:56.405253Z"
"CNPBKPP2LL",True,"Found","34:3A:20:C8:BF:A0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977648","network","7100832648","CNPBKPP2LL","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977648","0","","","IN","complete","","","","2023-03-02T19:36:55.176081Z","2023-03-02T19:36:56.823136Z"
"CNPBKPP2LR",True,"Found","34:3A:20:C9:23:60","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977653","network","7100832648","CNPBKPP2LR","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977653","0","","","IN","complete","","","","2023-03-02T19:36:55.208832Z","2023-03-02T19:36:57.231336Z"
"CNPBKPP2LT",True,"Found","34:3A:20:C8:C3:1E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977655","network","7100832648","CNPBKPP2LT","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977655","0","","","IN","complete","","","","2023-03-02T19:36:55.218088Z","2023-03-02T19:36:57.358250Z"
"CNPBKPP2M3",True,"Found","34:3A:20:C8:F2:CC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978031","network","7100832648","CNPBKPP2M3","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978031","0","","","IN","complete","","","","2023-03-02T19:33:29.231406Z","2023-03-02T19:33:29.870284Z"
"CNPBKPP2M7",True,"Found","34:3A:20:C9:18:D4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978035","network","7100832648","CNPBKPP2M7","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978035","0","","","IN","complete","","","","2023-03-02T19:33:29.260055Z","2023-03-02T19:33:30.336993Z"
"CNPBKPP2MB",True,"Found","34:3A:20:C8:DA:58","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978037","network","7100832648","CNPBKPP2MB","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978037","0","","","IN","complete","","","","2023-03-02T19:33:29.274307Z","2023-03-02T19:33:30.459032Z"
"CNPBKPP2MG",True,"Found","34:3A:20:C8:FD:70","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978040","network","7100832648","CNPBKPP2MG","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978040","0","","","IN","complete","","","","2023-03-02T19:33:29.295685Z","2023-03-02T19:33:30.740439Z"
"CNPBKPP2MJ",True,"Found","34:3A:20:C8:ED:52","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978042","network","7100832648","CNPBKPP2MJ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978042","0","","","IN","complete","","","","2023-03-02T19:33:29.309687Z","2023-03-02T19:33:30.957592Z"
"CNPBKPP2NG",True,"Found","34:3A:20:C8:C6:9A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978065","network","7100832648","CNPBKPP2NG","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978065","0","","","IN","complete","","","","2023-03-02T19:33:35.039210Z","2023-03-02T19:33:35.259160Z"
"CNPBKPP2NX",True,"Found","34:3A:20:C8:C8:BC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978439","network","7100832608","CNPBKPP2NX","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978439","0","","","IN","complete","","","","2023-03-02T19:43:41.537716Z","2023-03-02T19:43:42.697568Z"
"CNPBKPP2P1",True,"Found","34:3A:20:C8:E3:36","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978442","network","7100832608","CNPBKPP2P1","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978442","0","","","IN","complete","","","","2023-03-02T19:43:41.669437Z","2023-03-02T19:43:42.868699Z"
"CNPBKPP2P4",True,"Found","34:3A:20:C8:D5:52","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978444","network","7100832608","CNPBKPP2P4","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978444","0","","","IN","complete","","","","2023-03-02T19:43:41.730699Z","2023-03-02T19:43:42.942374Z"
"CNPBKPP2P6",True,"Found","34:3A:20:C9:07:5A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978445","network","7100832608","CNPBKPP2P6","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978445","0","","","IN","complete","","","","2023-03-02T19:43:41.752757Z","2023-03-02T19:43:42.969911Z"
"CNPBKPP2P8",True,"Found","34:3A:20:C8:C6:32","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978074","network","7100832648","CNPBKPP2P8","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978074","0","","","IN","complete","","","","2023-03-02T19:33:35.081682Z","2023-03-02T19:33:35.917366Z"
"CNPBKPP2PN",True,"Found","34:3A:20:C8:B8:C0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978085","network","7100832648","CNPBKPP2PN","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978085","0","","","IN","complete","","","","2023-03-02T19:33:35.340627Z","2023-03-02T19:33:36.739097Z"
"CNPBKPP2PS",True,"Found","34:3A:20:C8:B1:76","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978088","network","7100832648","CNPBKPP2PS","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978088","0","","","IN","complete","","","","2023-03-02T19:33:35.414940Z","2023-03-02T19:33:36.950576Z"
"CNPBKPP2Q5",True,"Found","34:3A:20:C9:1E:F0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978449","network","7100832608","CNPBKPP2Q5","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978449","0","","","IN","complete","","","","2023-03-02T19:43:41.897159Z","2023-03-02T19:43:43.140195Z"
"CNPBKPP2QK",True,"Found","34:3A:20:C9:01:E4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978461","network","7100832608","CNPBKPP2QK","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978461","0","","","IN","complete","","","","2023-03-02T19:43:42.312790Z","2023-03-02T19:43:43.535768Z"
"CNPBKPP2QL",True,"Found","34:3A:20:C9:15:FE","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978462","network","7100832608","CNPBKPP2QL","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978462","0","","","IN","complete","","","","2023-03-02T19:43:42.378709Z","2023-03-02T19:43:43.579830Z"
"CNPBKPP2QM",True,"Found","34:3A:20:C9:07:B2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978463","network","7100832608","CNPBKPP2QM","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978463","0","","","IN","complete","","","","2023-03-02T19:43:42.401810Z","2023-03-02T19:43:43.662333Z"
"CNPBKPPH5H",True,"Found","34:3A:20:C8:C1:02","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978097","network","7100832648","CNPBKPPH5H","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978097","0","","","IN","complete","","","","2023-03-02T19:33:35.794023Z","2023-03-02T19:33:37.558932Z"
"CNPBKPPH7G",True,"Found","34:3A:20:C8:BD:3A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978099","network","7100832648","CNPBKPPH7G","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978099","0","","","IN","complete","","","","2023-03-02T19:33:35.864280Z","2023-03-02T19:33:37.687213Z"
"CNPFKWD18L",True,"Found","F0:61:C0:C6:D8:88","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522871","network","7100832648","CNPFKWD18L","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522871","0","","","IN","complete","","","","2023-03-01T00:17:32.618857Z","2023-03-01T00:17:33.006894Z"
"CNPFKWD1BS",True,"Found","F0:61:C0:C6:D4:5A","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522880","network","7100832648","CNPFKWD1BS","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522880","0","","","IN","complete","","","","2023-03-01T00:17:32.667354Z","2023-03-01T00:17:33.659238Z"
"CNPFKWD1J1",True,"Found","F0:61:C0:C6:CA:2C","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522891","network","7100832648","CNPFKWD1J1","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522891","0","","","IN","complete","","","","2023-03-01T00:19:04.233429Z","2023-03-01T00:19:04.859572Z"
"CNPFKWD1RR",True,"Found","F0:61:C0:C6:D2:46","R4W48A","AP-567-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_40522893","network","7100832648","CNPFKWD1RR","","","CIMIC ADMIN SERVICES PTY LIMITED","R4W48A","Aruba AP-567 (RW) Outdoor 11ax AP","2022-09-30 12:00:00","2022-11-18 12:00:00","","0","","","PDW_SHIP_40522893","0","","","IN","complete","","","","2023-03-01T00:19:04.245600Z","2023-03-01T00:19:05.080925Z"
"CNPHKPP6B9",True,"Found","48:B4:C3:CB:91:2A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341788","network","7100996677","CNPHKPP6B9","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-19 12:00:00","2023-01-24 12:00:00","","0","","","P000063652               ","0","","","IN","complete","","","","2023-01-31T02:54:23.522796Z","2023-02-21T03:30:54.262510Z"
"CNPHKPP6CF",True,"Found","48:B4:C3:CB:B6:34","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42341877","network","7101001345","CNPHKPP6CF","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-01-23 12:00:00","2023-01-24 12:00:00","","0","","","P000063646               ","0","","","IN","complete","","","","2023-01-31T02:54:24.328768Z","2023-02-21T03:31:09.611741Z"
"CNPJKPPBNF",True,"Found","48:B4:C3:CC:83:CC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42868962","network","7101034830","CNPJKPPBNF","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-13 12:00:00","2023-02-16 12:00:00","","0","","","P000068349               ","0","","","IN","complete","","","","2023-02-18T04:06:39.633484Z","2023-03-13T09:26:02.137510Z"
"CNPJKPPD59",True,"Found","48:B4:C3:CC:74:12","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42837095","network","7101028543","CNPJKPPD59","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-09 12:00:00","2023-02-14 12:00:00","","0","","","P000067740               ","0","","","IN","complete","","","","2023-02-16T02:00:24.362873Z","2023-03-08T06:59:39.928527Z"
"CNPJKPPD5G",True,"Found","48:B4:C3:CC:1B:DC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_42932691","network","7101028516","CNPJKPPD5G","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-02-09 12:00:00","2023-02-14 12:00:00","","0","","","P000067777               ","0","","","IN","complete","","","","2023-02-21T06:09:01.354354Z","2023-02-21T06:09:01.585967Z"
"CNPMLBM2D2",True,"Found","48:B4:C3:CF:56:66","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_43605845","network","7101083287","CNPMLBM2D2","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2023-03-16 12:00:00","2023-03-20 12:00:00","","0","","","P000074783               ","0","","","IN","complete","","","","2023-03-22T01:50:01.922528Z","2023-03-22T01:50:12.546308Z"
"CNNQKPPFGK",True,"Found","48:2F:6B:CB:09:5C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35265919","network","7100494497","CNNQKPPFGK","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:57:13.400459Z","2022-07-13T03:30:06.658165Z"
"CNNQKPPFHZ",True,"Found","48:2F:6B:CA:D3:2A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35265922","network","7100494497","CNNQKPPFHZ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:57:13.844054Z","2022-07-13T03:30:06.658334Z"
"CNNQKPPFJF",True,"Found","48:2F:6B:CA:8A:DC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35265923","network","7100494497","CNNQKPPFJF","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:57:13.958612Z","2022-07-13T03:30:06.658186Z"
"CNNQKPPFJN",True,"Found","48:2F:6B:CA:DA:04","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35265926","network","7100494497","CNNQKPPFJN","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:57:14.348193Z","2022-07-13T03:30:06.662136Z"
"CNNQKPPFR4",True,"Found","48:2F:6B:CA:E1:08","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35266002","network","7100494497","CNNQKPPFR4","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:58:20.909132Z","2022-07-13T03:30:06.658228Z"
"CNNQKPPFTC",True,"Found","48:2F:6B:CA:90:E2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35266008","network","7100494497","CNNQKPPFTC","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-17 12:00:00","2022-06-08 12:00:00","","0","","","PR2202170140","0","","","IN","complete","","","","2022-06-11T00:58:21.676674Z","2022-07-13T03:30:06.658250Z"
"CNNQKPPJZ2",True,"Found","48:2F:6B:CA:91:D2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_35584378","network","7100502456","CNNQKPPJZ2","","DATA#3 LIMITED","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-02-23 12:00:00","2022-06-21 12:00:00","","0","","","PR2202170139","0","","","IN","complete","","","","2022-06-25T07:44:40.336364Z","2022-07-13T03:30:06.662182Z"
"CNP8KPPJK8",True,"Found","34:3A:20:CA:3E:10","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977859","network","7100832608","CNP8KPPJK8","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977859","0","","","IN","complete","","","","2023-03-02T19:41:18.389006Z","2023-03-02T19:41:19.129474Z"
"CNP8KPPJKV",True,"Found","34:3A:20:CA:34:56","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977860","network","7100832608","CNP8KPPJKV","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977860","0","","","IN","complete","","","","2023-03-02T19:41:18.393399Z","2023-03-02T19:41:19.142733Z"
"CNP8KPPJKW",True,"Found","34:3A:20:CA:38:DE","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977861","network","7100832608","CNP8KPPJKW","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977861","0","","","IN","complete","","","","2023-03-02T19:41:18.401476Z","2023-03-02T19:41:19.155249Z"
"CNP8KPPJLM",True,"Found","34:3A:20:CA:54:A6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977865","network","7100832608","CNP8KPPJLM","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977865","0","","","IN","complete","","","","2023-03-02T19:41:18.419825Z","2023-03-02T19:41:19.509649Z"
